Rad Flow,Fpv Close,Fpv Open,High,Bypass,Bpv Close,Bpv Open,label
98,-2,46,0,42,51,8,1
81,0,42,6,39,40,0,0
80,-1,34,-3,43,46,2,0
90,0,34,-6,53,57,4,0
82,0,52,6,31,30,0,0
79,8,38,0,39,40,0,0
90,0,54,-25,34,35,2,0
81,0,56,4,25,24,0,0
98,0,44,-1,42,54,12,1
108,1,42,17,66,66,0,0
76,0,44,-19,30,32,2,0
106,0,70,0,1,36,34,0
77,0,28,0,23,48,24,1
88,2,46,0,40,42,2,0
95,0,36,16,40,59,20,1
86,-7,-2,24,3,88,86,0
77,0,44,-10,31,33,2,0
83,0,54,0,28,29,0,0
77,-1,34,-9,40,44,4,0
105,0,30,-8,68,74,6,0
77,-2,42,0,36,35,0,0
77,-6,16,0,21,61,40,1
86,-1,42,0,44,45,2,0
79,0,2,5,42,76,34,0
96,1,44,3,41,52,12,1
79,0,52,-4,26,27,2,0
88,0,52,-2,35,36,0,0
78,0,8,-20,42,70,28,0
86,0,52,-27,33,35,2,0
85,0,50,8,36,36,0,0
97,-2,52,0,41,45,4,1
76,0,44,-12,30,32,2,0
78,0,2,13,41,75,34,0
86,0,46,18,41,40,0,0
86,0,52,-1,33,34,0,0
86,8,46,0,40,39,0,0
102,0,44,5,59,58,0,0
79,2,38,0,39,40,0,0
93,0,46,15,48,47,0,0
94,0,46,-7,46,48,2,0
82,0,36,-1,45,46,0,0
80,-5,46,0,32,34,2,0
82,0,54,5,26,28,2,0
77,0,24,-24,21,54,32,1
96,-1,52,0,40,44,4,1
84,0,46,0,37,38,2,0
77,0,10,0,22,67,46,1
89,0,44,28,46,45,0,0
85,0,54,0,31,31,0,0
86,0,44,-25,40,42,2,0
76,0,42,-9,32,34,2,0
91,0,50,-21,40,42,2,0
86,0,56,0,28,30,2,0
86,0,46,8,40,39,0,0
83,0,44,-23,38,39,2,0
77,3,44,0,32,33,2,0
96,0,44,26,41,52,12,1
98,-1,52,3,42,46,4,1
81,-2,50,-3,32,32,0,0
87,7,44,27,44,43,0,0
75,0,26,20,38,49,12,0
97,4,34,0,60,64,4,0
76,1,44,-3,31,32,2,0
95,1,42,-3,40,54,14,1
77,-17,-4,-24,23,82,60,1
76,0,42,0,34,34,0,0
83,-2,34,0,45,49,4,0
76,0,38,23,38,37,0,0
95,-1,18,-7,58,77,18,0
80,0,36,-24,42,44,2,0
78,-3,42,-1,23,37,14,1
86,0,54,0,32,32,0,0
79,0,10,8,42,68,26,0
77,0,34,-4,41,44,2,0
86,-7,42,26,45,44,0,0
81,0,46,0,34,34,0,0
79,1,44,10,36,35,0,0
108,-2,26,0,71,82,12,0
77,-7,36,5,40,41,0,0
88,0,46,0,41,41,0,0
83,-6,42,0,41,41,0,0
84,0,46,4,39,38,0,0
77,0,2,-4,40,75,34,0
80,6,34,0,43,46,2,0
80,4,38,0,42,41,0,0
102,8,42,0,60,61,0,0
81,0,44,0,37,37,0,0
87,0,52,7,36,35,0,0
84,2,46,0,36,37,0,0
95,0,46,-22,40,49,10,1
77,0,36,30,40,41,0,0
83,0,38,0,45,44,0,0
88,0,54,5,35,34,0,0
76,0,36,-4,39,40,2,0
98,0,34,29,61,64,4,0
93,0,10,-6,56,83,28,0
76,0,38,12,39,37,0,0
85,-5,38,0,44,46,2,0
90,0,44,-1,45,46,2,0
96,0,42,0,53,55,2,0
79,4,36,0,42,43,0,0
81,-1,-14,0,26,97,70,1
77,0,50,9,28,28,0,0
78,0,2,-2,41,75,34,0
86,-2,-4,2,3,92,88,0
106,5,26,0,69,80,12,0
83,0,56,0,26,26,0,0
88,3,46,0,41,41,0,0
86,0,50,15,38,37,0,0
76,1,44,8,32,32,0,0
81,0,50,9,33,32,0,0
86,0,46,0,40,40,0,0
92,0,54,13,36,38,2,0
76,-2,20,-27,39,55,16,0
76,0,44,-20,31,32,2,0
75,-2,42,-17,32,34,2,0
77,0,44,-14,32,34,2,0
85,-5,42,0,43,44,2,0
87,0,50,7,38,38,0,0
81,0,42,-22,38,40,2,0
83,0,28,-9,46,54,8,0
85,0,54,0,30,31,2,0
76,0,36,-13,39,40,2,0
103,-3,20,0,66,82,16,0
87,0,44,-30,41,43,2,0
75,0,20,2,38,54,16,0
76,-7,26,8,39,50,12,0
76,-1,44,-1,31,32,2,0
77,1,38,0,39,39,0,0
86,0,44,-3,41,42,2,0
77,0,44,3,34,34,0,0
79,-6,8,0,23,71,48,1
79,2,26,-4,23,53,30,1
88,0,46,30,42,41,0,0
76,7,38,0,38,37,0,0
93,0,16,-7,38,78,40,1
76,0,46,22,30,29,0,0
111,0,62,0,49,49,0,0
78,-1,38,0,39,39,0,0
88,0,46,6,42,41,0,0
84,0,-24,11,4,110,106,0
81,0,56,2,25,24,0,0
81,3,46,7,35,35,0,0
83,0,52,0,32,32,0,0
79,0,42,-29,35,37,2,0
77,8,34,2,40,44,4,0
88,5,52,8,36,36,0,0
77,0,-2,-17,41,80,40,0
104,-1,72,18,1,32,30,0
82,0,42,-21,38,41,2,0
87,6,52,0,35,35,0,0
75,-1,44,9,31,31,0,0
79,0,38,-24,38,41,2,0
81,0,26,-3,45,55,10,0
95,0,46,3,40,49,10,1
85,-1,44,0,41,41,0,0
81,0,38,-27,39,42,2,0
76,0,46,14,30,30,0,0
109,0,36,-21,72,73,2,0
81,0,52,-2,29,30,0,0
100,0,34,6,64,67,4,0
82,0,38,-1,41,43,2,0
81,0,44,4,38,37,0,0
84,0,46,27,38,37,0,0
76,-5,44,0,31,32,0,0
83,0,44,-26,37,39,2,0
82,0,-4,-11,45,87,42,0
93,0,54,0,38,39,2,0
95,0,38,-30,40,57,16,1
103,0,70,-12,1,33,32,0
76,0,36,-23,38,40,2,0
78,0,38,-19,37,39,2,0
86,0,52,8,35,35,0,0
80,0,24,1,43,57,14,0
86,0,-2,31,3,89,86,0
82,0,42,-23,38,41,2,0
77,0,36,-7,40,41,2,0
79,0,54,28,26,24,0,0
85,4,46,0,38,39,0,0
81,2,-22,0,25,104,80,1
81,0,42,4,39,39,0,0
77,0,42,-11,34,36,2,0
82,0,42,-19,39,41,2,0
79,-3,10,6,43,69,26,0
77,0,44,0,32,33,0,0
111,0,60,-1,50,52,2,0
83,0,42,-11,40,42,2,0
79,2,16,-3,42,63,22,0
81,0,52,-2,28,30,2,0
76,0,36,-20,38,39,2,0
79,-1,42,13,38,37,0,0
93,-6,0,-1,37,93,56,1
97,0,42,-12,41,55,14,1
89,6,46,-9,40,42,2,0
83,0,-46,-15,4,130,126,0
76,0,42,9,35,35,0,0
81,0,52,1,29,29,0,0
81,0,46,17,36,35,0,0
87,0,46,0,40,41,0,0
76,0,44,11,32,32,0,0
83,0,42,0,42,42,0,0
76,-2,30,6,39,45,6,0
74,0,24,2,37,51,14,0
80,0,54,10,27,26,0,0
77,0,18,18,41,59,18,0
83,0,2,23,46,80,34,0
83,0,54,7,30,29,0,0
80,0,8,17,43,72,30,0
81,0,28,5,44,52,8,0
79,0,42,0,24,37,14,1
76,8,26,18,39,50,12,0
76,0,42,23,35,35,0,0
90,0,44,0,45,46,0,0
81,0,-20,-6,25,102,76,1
86,-2,-40,9,4,128,124,0
79,0,42,29,38,37,0,0
86,0,50,0,36,37,2,0
78,0,12,-25,42,65,24,0
87,-6,46,-4,39,41,2,0
86,-1,44,0,41,42,0,0
96,3,52,0,40,44,4,1
108,0,52,-8,55,56,2,0
91,0,2,0,41,88,48,0
83,-1,38,-10,42,44,2,0
86,-3,44,3,42,42,0,0
82,0,-40,28,12,123,112,0
81,1,36,0,43,44,2,0
92,0,52,9,36,40,4,1
106,-5,26,0,69,80,12,0
87,0,42,27,46,46,0,0
77,7,38,0,39,38,0,0
83,0,2,-5,46,80,34,0
85,2,44,-15,40,41,2,0
81,-6,56,0,24,24,0,0
77,10,0,0,21,77,56,1
83,2,42,0,41,41,0,0
86,-1,44,0,42,42,0,0
97,0,50,-21,41,48,6,1
83,0,56,1,26,26,0,0
104,3,72,5,1,32,30,0
84,0,56,-7,25,27,2,0
82,0,52,27,31,30,0,0
98,0,46,5,42,51,10,1
108,0,70,0,3,38,36,0
80,0,52,18,29,28,0,0
78,0,10,0,42,68,26,0
79,0,6,-21,43,74,32,0
77,0,44,-22,31,33,2,0
101,-4,50,0,51,52,0,0
80,0,44,2,36,36,0,0
83,0,42,12,42,41,0,0
79,0,46,5,34,33,0,0
79,0,46,-17,30,32,2,0
81,0,44,0,36,37,2,0
83,0,0,-24,46,83,36,0
76,4,24,11,39,53,14,0
106,1,28,-11,69,78,8,0
81,-2,38,-5,40,42,2,0
81,0,-42,-16,5,125,120,0
80,0,24,-7,43,57,14,0
77,0,20,13,22,57,34,1
79,0,38,-2,39,41,2,0
84,7,38,-1,43,45,2,0
76,0,26,-26,39,50,12,0
76,-3,36,0,39,40,0,0
81,0,54,150,27,26,0,0
86,0,46,25,40,39,0,0
90,-2,44,1,46,46,0,0
111,2,62,0,48,49,2,0
80,-5,42,0,37,39,2,0
78,2,16,0,41,63,22,0
82,0,16,17,45,66,22,0
88,0,54,2,35,34,0,0
80,0,42,6,39,39,0,0
78,2,46,0,31,32,0,0
88,7,46,-11,40,42,2,0
78,0,24,-24,23,55,32,1
79,0,42,11,39,38,0,0
79,0,34,-11,41,45,4,0
92,6,16,31,54,77,22,0
84,0,50,21,35,35,0,0
87,0,44,-8,41,43,2,0
76,0,36,-12,38,40,2,0
82,0,42,-17,38,41,2,0
98,0,44,-9,42,54,12,1
80,0,52,0,27,28,2,0
79,0,20,-6,41,58,16,0
97,0,52,11,41,45,4,1
79,0,54,0,24,24,0,0
91,-1,6,-4,53,86,32,0
86,0,46,0,40,40,0,0
87,0,46,1,41,41,0,0
93,0,46,0,47,47,0,0
84,0,44,-1,39,41,2,0
81,0,38,0,42,42,0,0
79,1,46,4,33,32,0,0
81,0,46,6,35,35,0,0
77,0,46,-9,29,31,2,0
89,-1,46,-1,41,42,2,0
83,0,46,15,37,36,0,0
89,0,50,0,40,40,0,0
76,0,30,-5,40,45,6,0
78,0,46,24,23,32,8,1
108,4,46,3,62,62,0,0
94,0,10,26,57,84,26,0
81,0,10,-7,45,71,26,0
79,-4,8,27,24,72,48,1
81,0,54,-10,25,27,2,0
88,0,46,-9,39,41,2,0
85,0,54,-10,29,31,2,0
77,0,-22,-10,21,100,80,1
79,4,54,0,26,25,0,0
83,0,-42,17,4,127,122,0
92,0,6,-3,55,86,32,0
84,0,56,-1,25,27,2,0
108,0,42,6,66,66,0,0
97,0,50,25,41,48,6,1
84,0,38,-17,44,46,2,0
79,0,50,-10,28,30,2,0
81,0,-4,5,25,86,62,1
97,-1,50,29,41,48,6,1
76,-1,36,0,39,40,2,0
90,0,52,0,37,38,0,0
77,-2,10,5,22,67,46,1
74,-1,28,0,38,46,8,0
92,-4,30,-1,36,61,24,1
76,0,34,0,39,43,4,0
86,6,-6,3,4,94,90,0
81,0,46,11,36,35,0,0
88,0,44,-4,42,44,2,0
98,0,52,16,42,46,4,1
76,2,42,-1,33,35,2,0
95,0,54,0,39,41,2,0
108,0,56,-11,49,51,2,0
82,-3,56,0,25,25,0,0
77,-7,46,9,31,30,0,0
78,0,6,-7,23,73,50,1
79,0,52,-1,26,27,0,0
84,0,42,0,43,43,0,0
81,-4,54,0,26,27,2,0
80,-2,38,-4,40,41,2,0
83,0,46,17,38,37,0,0
93,4,28,7,55,64,10,0
82,3,44,0,38,38,0,0
83,0,52,-11,30,32,2,0
92,-6,46,0,36,45,8,1
77,0,50,0,28,28,0,0
84,0,60,0,25,24,0,0
95,0,44,0,39,51,12,1
82,0,42,29,41,41,0,0
81,0,-6,31,25,89,64,1
77,0,44,-20,32,34,2,0
82,2,46,8,36,35,0,0
80,1,38,28,43,41,0,0
83,0,28,5,46,54,8,0
86,0,52,-14,33,34,0,0
76,-4,20,0,40,55,16,0
83,0,38,0,45,44,0,0
97,1,52,0,41,45,4,1
86,-1,54,20,33,32,0,0
78,0,16,-26,23,63,40,1
86,0,44,5,43,42,0,0
83,0,46,4,37,36,0,0
97,6,46,0,41,50,10,1
92,0,-6,-1,36,99,64,1
76,0,44,0,31,32,0,0
97,0,52,26,41,46,4,1
77,0,38,-12,22,39,16,1
88,0,38,-23,48,50,2,0
82,0,42,0,40,41,0,0
96,0,54,-22,40,42,2,0
80,3,36,0,43,44,0,0
97,0,50,-18,41,48,6,1
92,0,12,12,54,79,24,0
75,0,38,0,34,36,2,0
77,0,42,15,37,36,0,0
104,-2,16,-14,67,89,22,0
80,0,50,0,31,31,0,0
78,0,-4,-9,41,83,42,0
86,0,54,-7,31,32,2,0
76,0,42,-18,32,35,2,0
88,2,52,0,36,36,0,0
80,0,46,14,34,34,0,0
88,0,50,18,40,39,0,0
87,1,46,0,40,41,0,0
74,-1,34,0,37,41,4,0
80,-7,-10,0,25,90,66,1
90,0,44,-1,45,46,2,0
77,0,38,-18,37,39,2,0
74,7,-4,-1,18,79,62,1
76,6,44,10,32,32,0,0
83,0,38,0,42,44,2,0
107,0,26,-6,69,81,12,0
86,0,38,-20,46,48,2,0
84,0,38,0,44,46,2,0
81,0,54,0,27,26,0,0
79,8,50,0,29,30,0,0
77,8,38,0,36,38,2,0
81,2,38,0,41,43,2,0
91,0,52,-26,38,39,2,0
79,0,12,-8,43,66,24,0
80,-2,20,-7,25,59,34,1
97,0,26,-30,60,71,12,0
104,0,54,2,51,49,0,0
79,-1,46,0,33,32,0,0
83,-2,46,7,37,37,0,0
97,1,44,14,41,53,12,1
76,2,30,27,39,45,6,0
88,8,52,6,36,36,0,0
74,0,28,1,38,46,8,0
109,0,60,0,49,49,0,0
79,0,54,-5,23,24,2,0
81,0,52,23,30,29,0,0
81,4,46,9,35,35,0,0
92,0,56,0,35,35,0,0
79,0,50,-9,28,30,2,0
82,-6,46,-10,34,35,0,0
81,0,-6,4,25,88,64,1
77,0,6,-28,22,72,50,1
81,5,42,0,39,39,0,0
97,0,34,0,61,64,2,0
83,0,46,5,37,36,0,0
83,0,54,15,30,29,0,0
77,0,16,-14,22,62,40,1
83,-1,50,-2,33,33,0,0
77,0,46,-16,29,31,2,0
106,0,38,12,68,67,0,0
76,-1,38,17,39,37,0,0
96,1,38,-12,40,57,18,1
76,0,26,23,39,50,12,0
75,-1,28,-22,38,46,8,0
97,0,44,6,41,53,12,1
81,0,54,0,27,27,0,0
82,0,52,-20,29,30,2,0
78,0,44,3,34,34,0,0
105,0,16,-13,68,89,22,0
102,0,36,-23,64,66,2,0
77,0,20,21,40,57,16,0
78,-1,46,-6,29,32,2,0
81,-6,44,0,36,37,0,0
88,0,52,-1,36,36,0,0
79,-2,26,-5,23,53,30,1
86,0,56,14,31,30,0,0
95,0,54,0,40,41,2,0
107,6,70,0,1,37,36,0
76,0,26,-10,39,50,10,0
88,0,42,4,47,46,0,0
84,-4,44,0,41,41,0,0
77,4,46,0,31,31,0,0
88,4,42,0,46,46,0,0
100,0,38,-5,59,61,2,0
79,0,2,-4,42,76,34,0
109,13,26,0,71,83,12,0
77,4,8,0,41,70,28,0
83,0,44,23,39,39,0,0
88,0,44,29,44,44,0,0
76,-6,28,7,39,47,8,0
83,0,44,15,39,39,0,0
84,0,46,0,38,38,0,0
81,0,36,0,45,45,0,0
92,0,54,-19,36,38,2,0
77,-4,42,0,35,36,2,0
77,0,0,5,41,77,36,0
84,0,26,5,47,58,10,0
77,0,-22,-2,21,100,80,1
77,2,38,0,39,39,0,0
78,5,38,0,39,39,0,0
82,1,-12,5,26,95,68,1
77,0,16,-9,22,62,40,1
80,0,50,0,30,31,2,0
76,0,46,3,30,29,0,0
78,0,2,-13,23,75,52,1
76,-3,38,1,38,37,0,0
96,0,54,19,40,42,2,0
78,0,12,20,41,65,24,0
79,0,38,-4,38,40,2,0
102,0,44,1,58,58,0,0
79,0,54,0,24,25,0,0
82,-3,-40,0,4,123,120,0
77,3,50,0,27,28,0,0
81,1,-40,10,4,123,118,0
98,0,44,-6,42,54,12,1
84,0,44,7,41,41,0,0
83,2,38,-19,42,44,2,0
92,0,-2,-2,36,94,58,1
82,0,44,10,38,38,0,0
79,0,24,13,24,56,32,1
106,5,38,0,68,67,0,0
76,0,46,0,28,30,2,0
84,-2,50,0,34,35,0,0
108,0,70,0,1,38,36,0
87,-4,42,-6,45,46,0,0
110,3,50,0,60,61,2,0
78,-5,8,0,41,70,30,0
76,-1,20,0,39,55,16,0
78,0,8,-15,23,70,48,1
107,1,70,0,1,37,36,0
86,0,-22,6,4,109,106,0
86,0,46,22,41,40,0,0
81,0,-6,-28,25,89,64,1
78,0,38,-23,37,39,2,0
83,-3,42,19,42,41,0,0
77,0,52,14,26,26,0,0
77,0,-6,-22,21,85,64,1
77,0,46,-2,29,31,2,0
100,0,28,0,63,71,8,0
77,0,-2,-11,21,79,58,1
82,0,-22,-21,26,105,78,1
88,0,54,0,34,33,0,0
93,-3,38,0,55,55,0,0
79,0,44,22,35,35,0,0
91,0,2,0,47,88,42,0
96,-2,56,0,40,39,0,0
86,1,54,6,33,32,0,0
81,1,38,0,42,42,0,0
95,0,28,7,58,67,8,0
77,0,42,-26,34,36,2,0
79,0,12,2,42,66,24,0
96,5,50,0,47,47,0,0
81,0,56,27,25,24,0,0
87,7,-2,0,3,90,86,0
80,0,46,-4,31,34,2,0
75,-1,26,-1,38,49,10,0
104,0,24,-6,66,80,14,0
86,0,-40,4,4,127,122,0
77,0,50,0,26,28,2,0
79,0,50,0,29,30,0,0
76,0,36,11,40,40,0,0
86,-1,38,-17,45,47,2,0
86,0,46,-4,38,40,2,0
86,4,-2,0,3,88,84,0
84,0,44,-16,38,40,2,0
75,0,20,23,38,54,16,0
88,0,46,-11,39,41,2,0
87,0,52,-19,34,35,2,0
77,0,50,-7,26,28,2,0
76,0,42,-2,33,35,2,0
104,0,18,-14,67,86,18,0
78,0,0,0,22,78,56,1
88,0,0,-8,3,88,86,0
81,-7,42,0,39,40,0,0
96,0,44,13,41,52,12,1
89,-7,46,0,42,42,0,0
78,-5,52,0,27,26,0,0
77,4,-18,0,21,95,74,1
76,-2,26,0,39,50,12,0
108,0,42,6,67,67,0,0
86,6,-6,0,4,94,90,0
85,0,-4,-26,3,90,88,0
98,5,46,-14,42,51,10,1
78,0,6,-30,41,73,32,0
78,0,12,-28,23,65,42,1
76,-6,46,0,30,30,0,0
97,-2,42,0,55,55,0,0
97,-5,18,-7,60,79,18,0
81,0,46,-8,33,35,2,0
76,0,42,-19,33,35,2,0
93,1,44,0,49,50,0,0
80,0,28,-30,43,52,8,0
86,0,36,0,49,50,2,0
98,1,38,-10,42,59,16,1
90,-6,6,0,52,85,32,0
78,0,20,-12,41,57,16,0
90,0,26,1,52,64,12,0
97,2,44,-6,41,53,12,1
106,6,70,-1,2,36,34,0
77,0,42,0,34,35,2,0
80,1,8,0,43,72,30,0
76,0,24,-6,39,53,14,0
79,0,16,-1,43,64,22,0
83,6,44,-5,38,39,2,0
78,0,36,29,41,42,0,0
86,-3,44,0,43,42,0,0
96,-2,42,-3,41,55,14,1
76,0,36,29,40,40,0,0
80,0,34,13,43,46,2,0
97,0,42,-9,41,55,14,1
86,0,42,0,44,44,0,0
75,0,24,-14,38,52,14,0
108,-4,26,0,71,82,12,0
81,-2,54,-3,26,27,0,0
76,0,42,0,34,34,0,0
77,0,36,-18,39,41,2,0
79,0,42,0,25,37,12,1
78,-7,0,0,42,78,36,0
100,0,44,0,55,56,2,0
97,0,36,13,59,60,2,0
84,0,-42,-9,4,128,124,0
77,0,44,-16,31,33,2,0
83,0,42,13,42,42,0,0
77,0,16,-28,22,62,40,1
79,0,20,-12,23,58,34,1
75,0,44,-1,30,31,2,0
105,0,70,-28,1,35,34,0
97,0,50,-29,41,48,6,1
103,0,24,-19,66,80,14,0
79,0,38,-21,39,41,2,0
79,-1,10,-6,43,69,26,0
94,0,36,0,56,58,2,0
92,0,52,7,36,40,4,1
99,0,50,1,43,49,6,1
83,0,46,0,36,37,0,0
77,2,38,-24,36,38,2,0
84,0,50,0,34,35,2,0
79,0,12,-9,23,66,42,1
82,3,-42,0,4,126,122,0
100,0,30,0,64,69,6,0
97,0,46,2,41,51,10,1
79,0,12,10,43,66,24,0
82,0,44,19,38,38,0,0
109,0,70,-30,1,39,38,0
79,0,24,23,24,56,32,1
77,0,46,4,32,31,0,0
88,-2,54,0,34,34,0,0
81,10,24,0,44,58,14,0
76,-5,38,0,37,37,0,0
78,0,18,25,41,60,18,0
97,0,38,-19,56,58,2,0
104,-2,18,0,66,86,20,0
107,0,38,0,66,68,2,0
76,0,26,-9,39,50,12,0
83,0,42,9,42,41,0,0
77,0,42,-4,22,36,14,1
77,0,-2,-7,41,80,40,0
94,-4,16,0,57,79,22,0
83,0,42,0,41,42,2,0
79,-6,18,-14,23,61,38,1
92,0,18,1,54,74,20,0
90,0,20,5,53,70,16,0
79,0,8,-11,42,71,30,0
80,-3,46,0,34,34,0,0
87,0,56,0,31,30,0,0
95,0,10,4,57,84,28,0
79,-1,38,-10,38,40,2,0
79,0,42,22,38,37,0,0
79,-3,36,-7,42,43,2,0
79,4,12,5,42,66,24,0
81,0,46,0,35,34,0,0
83,0,38,11,45,44,0,0
102,0,52,0,51,50,0,0
82,0,-40,15,26,123,96,1
81,4,42,-3,38,40,2,0
82,0,-18,6,26,100,74,1
79,-5,42,0,36,37,2,0
81,6,46,0,33,35,2,0
77,0,-10,5,21,87,66,1
79,0,34,1,42,46,4,0
85,0,52,21,34,33,0,0
78,0,6,-22,23,73,50,1
78,2,44,0,22,34,12,1
79,0,20,4,41,58,16,0
88,0,6,0,3,83,80,0
96,0,54,1,40,42,2,0
97,0,50,2,41,48,8,1
76,0,38,0,38,37,0,0
95,-6,42,23,40,54,14,1
86,0,42,-17,43,45,2,0
79,0,54,0,25,24,0,0
79,6,46,0,33,33,0,0
107,0,50,8,58,58,0,0
80,0,44,-1,35,36,2,0
76,-4,36,1,38,39,2,0
83,-3,44,-5,38,39,0,0
92,0,30,-6,37,61,24,1
75,0,36,11,38,39,0,0
77,0,2,-11,40,75,34,0
77,7,28,-2,22,49,28,1
75,-21,-2,10,20,77,58,1
97,-2,52,1,41,45,4,1
85,0,-40,10,4,126,122,0
88,3,50,23,40,39,0,0
97,-3,34,8,60,64,4,0
84,3,54,-1,28,30,2,0
97,-2,50,-3,42,48,6,1
86,0,56,9,30,29,0,0
92,-2,0,0,36,92,56,1
77,0,26,2,40,51,12,0
79,0,46,0,33,33,0,0
76,0,42,0,33,34,2,0
85,-2,42,0,42,44,2,0
84,0,46,2,39,38,0,0
82,-7,52,0,29,30,0,0
77,-5,24,0,22,54,32,1
108,4,54,-8,52,53,2,0
82,0,18,0,45,64,18,0
76,0,44,0,31,32,0,0
78,0,12,-13,22,65,42,1
84,0,44,2,41,41,0,0
78,0,2,13,23,75,52,1
77,0,24,18,22,54,32,1
76,0,42,16,35,35,0,0
84,0,46,22,39,38,0,0
96,7,42,0,40,55,14,1
83,0,54,3,30,29,0,0
88,0,52,-5,36,37,0,0
76,-1,28,6,39,47,8,0
97,0,38,0,58,58,0,0
99,8,38,-1,43,60,16,1
88,0,6,0,4,83,80,0
85,0,50,0,34,36,2,0
88,-1,46,8,43,42,0,0
83,0,-40,9,4,125,120,0
77,1,42,-8,34,36,2,0
88,0,52,-3,35,37,2,0
82,0,52,14,31,30,0,0
79,0,0,-18,42,79,36,0
86,0,56,-3,27,29,2,0
83,0,12,-11,46,70,24,0
79,0,12,-7,43,66,24,0
78,0,26,30,41,52,12,0
90,1,44,14,47,46,0,0
78,-5,16,0,41,63,22,0
86,4,38,-13,46,48,2,0
98,-3,38,0,42,59,16,1
101,3,30,14,64,70,6,0
76,-2,16,20,39,61,22,0
76,0,42,-8,33,35,2,0
87,0,52,0,36,35,0,0
95,0,56,6,39,39,0,0
87,0,56,0,29,30,2,0
97,0,50,9,42,48,6,1
96,0,18,0,59,78,18,0
85,0,50,5,36,36,0,0
80,-1,42,-6,37,39,2,0
76,-3,28,-1,39,47,8,0
82,0,-36,4,26,118,92,1
79,0,38,26,41,40,0,0
78,-1,2,-3,41,75,34,0
78,-5,50,0,29,29,0,0
77,3,-20,-30,21,97,76,1
79,0,28,17,42,50,8,0
83,0,46,0,36,36,0,0
90,1,46,0,43,43,0,0
104,0,28,6,67,76,8,0
88,0,56,11,32,31,0,0
78,-3,44,0,34,34,0,0
106,0,34,-25,69,72,4,0
84,4,46,0,37,38,0,0
80,-6,54,0,26,26,0,0
86,0,-2,0,3,89,86,0
105,0,34,23,68,71,4,0
79,0,44,0,34,35,2,0
81,-1,-188,-8392,4,270,266,0
95,0,50,12,46,46,0,0
79,0,38,12,41,40,0,0
77,7,36,0,40,41,0,0
97,0,56,0,39,40,0,0
78,0,38,14,41,39,0,0
79,0,38,-14,38,40,2,0
84,0,54,3,32,30,0,0
80,0,56,15,24,23,0,0
104,0,28,9,66,75,8,0
107,0,50,0,57,58,0,0
83,-4,46,14,37,37,0,0
93,0,44,-9,48,50,2,0
102,6,54,2,49,48,0,0
77,0,20,9,41,57,16,0
81,-4,46,-5,34,34,0,0
85,0,56,1,29,28,0,0
76,0,38,8,38,37,0,0
83,3,44,-11,37,39,2,0
79,0,6,-2,23,74,50,1
102,0,36,3,65,66,2,0
97,0,38,4,59,59,0,0
83,0,38,-2,42,44,2,0
88,0,52,28,37,36,0,0
77,0,24,9,40,54,14,0
107,0,68,-6,15,40,24,0
75,-6,46,0,27,28,0,0
77,0,10,-30,21,66,46,1
76,-7,36,4,40,40,0,0
83,0,-4,-3,46,88,42,0
83,-6,44,1,39,39,0,0
106,-4,36,-8,68,69,2,0
86,0,46,-1,38,40,2,0
104,0,70,0,1,35,34,0
104,0,70,-10,1,34,32,0
77,-2,12,-5,40,64,24,0
79,5,-42,0,4,123,120,0
79,-6,34,-10,42,46,4,0
76,0,24,11,39,52,14,0
81,0,46,8,35,35,0,0
77,4,54,18,25,23,0,0
81,0,-4,30,25,86,62,1
76,0,24,-3,40,53,14,0
84,0,-14,-6,3,99,96,0
83,0,44,19,40,39,0,0
95,-4,50,0,39,46,6,1
81,-1,54,-26,25,27,2,0
78,-2,50,0,28,29,2,0
83,5,36,-8,45,46,2,0
97,-6,34,0,59,63,4,0
79,0,16,22,43,64,22,0
86,0,-4,-1,4,92,88,0
93,3,28,5,55,64,10,0
77,0,44,-30,32,34,2,0
109,1,36,0,72,73,0,0
95,0,42,-8,40,54,14,1
77,4,36,-2,39,41,2,0
96,0,56,3,40,39,0,0
81,3,44,0,37,37,0,0
79,6,42,0,37,38,2,0
79,-6,2,0,43,77,34,0
86,1,46,0,39,40,0,0
76,-3,20,-4,40,55,16,0
88,0,42,-11,45,47,2,0
86,0,38,15,48,47,0,0
95,-4,24,-3,58,72,14,0
89,0,42,0,46,48,2,0
82,0,54,5,29,28,0,0
77,3,0,0,22,77,56,1
86,0,52,-2,33,34,0,0
86,0,44,23,43,42,0,0
98,7,46,-3,42,51,8,1
81,0,28,-5,44,52,8,0
81,-2,-10,0,26,92,66,1
81,-1,44,1,38,37,0,0
80,0,52,-19,27,28,2,0
86,-1,-40,1,4,127,124,0
87,0,44,-1,42,43,2,0
84,0,-14,6,4,100,96,0
102,0,46,0,56,56,0,0
82,-1,50,0,32,33,2,0
81,0,30,-7,45,50,6,0
81,1,38,0,42,42,0,0
77,2,16,0,22,62,40,1
82,6,-42,0,4,126,122,0
77,0,44,-6,32,34,2,0
77,5,36,-16,40,41,2,0
93,0,46,0,47,47,0,0
77,0,24,2,22,54,32,1
78,0,6,14,41,73,32,0
109,-1,68,0,43,42,0,0
96,0,50,-1,40,47,6,1
106,-3,30,112,69,75,6,0
77,0,34,15,40,43,2,0
77,0,36,-26,39,41,2,0
79,-1,38,-1,39,41,2,0
111,0,62,0,49,49,0,0
